transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,payment_method,discount_applied,transaction_status,review_text
TX_0000000947,CUST0119,2024-12-18,MW-370,4,286000,Debit Card,3.0,Completed,"Honest seller, item as described"
TX_0000005798,CUST0700,2024-11-19,QH-344,11,228000,Bank Transfer,14.0,Completed,Bit disappointing from the photo
TX_0000003294,CUST0399,2025-08-05,CA-293,30,222000,E-wallet,,Completed,
TX_0000002162,CUST0265,2025-05-19,RN-649,8,108000,Cash,45.0,Cancelled,Item arrived faster than expected
TX_0000007933,CUST0964,2024-10-16,LS-641,16,466000,Cash,2.0,Completed,
TX_0000005084,CUST0614,2025-03-28,QL-373,30,165000,Cash,14.0,Completed,"Quality product, attractive packaging"
TX_0000007223,CUST0875,2025-01-04,NI-878,36,403000,Credit Card,,Completed,
TX_0000003058,CUST0373,2024-10-21,BT-944,24,23000,Credit Card,,Completed,"Super fast shipping, thanks"
TX_0000005491,CUST0665,2025-07-25,WO-548,14,97000,Debit Card,27.0,Completed,
TX_0000000769,CUST0096,2024-08-11,VC-129,21,271000,Cash,5.0,Completed,
TX_0000007711,CUST0937,2025-06-24,MB-411,14,496000,Debit Card,34.0,Completed,
TX_0000003496,CUST0422,2025-01-09,EO-130,9,256000,Bank Transfer,44.0,Completed,
TX_0000000286,CUST0036,2025-09-14,OZ-138,37,371000,Bank Transfer,38.0,Completed,
TX_0000008104,CUST0987,2024-11-22,QX-252,20,314000,Debit Card,10.0,Completed,Good product for this price range
TX_0000004525,CUST0546,2025-08-27,SH-880,29,315000,Credit Card,17.0,Completed,
TX_0000007296,CUST0886,2025-02-12,DJ-047,26,303000,Credit Card,19.0,Completed,Disappointed with item quality
TX_0000002333,CUST0286,2024-12-01,NU-230,20,490000,E-wallet,41.0,Completed,Slightly defective but still usable
TX_0000002718,CUST0329,2024-11-07,SA-645,12,403000,Credit Card,22.0,Completed,
TX_0000002080,CUST0255,2025-04-25,QJ-502,7,230000,Bank Transfer,1.0,Pending,"Defective item, please replace"
TX_0000003390,CUST0409,2025-09-03,BJ-845,27,396000,Debit Card,38.0,Completed,
TX_0000000723,CUST0092,2025-01-05,NS-792,26,394000,Credit Card,3.0,Completed,
TX_0000000952,CUST0120,2025-04-09,FO-154,25,285000,Debit Card,47.0,Completed,
TX_0000007639,CUST0929,2025-08-02,KN-958,34,294000,Credit Card,15.0,Completed,Friendly and professional service
TX_0000002263,CUST0277,2024-04-11,TB-438,3,281000,Credit Card,37.0,Completed,
TX_0000000990,CUST0122,2025-07-08,GB-842,40,291000,E-wallet,22.0,Completed,
TX_0000003213,CUST0390,2025-02-15,PS-706,18,800,Bank Transfer,39.0,Refunded,
TX_0000001760,CUST0216,2025-01-16,YF-268,8,287000,Cash,2.0,Completed,
TX_0000006733,CUST0816,2024-07-05,BF-054,39,445000,E-wallet,43.0,Completed,
TX_0000004423,CUST0535,2024-09-08,CD-001,25,166000,Cash,42.0,Completed,
TX_0000005480,CUST0665,2025-07-25,XE-316,18,423000,Credit Card,,Completed,"Seller communicative, item is good"
TX_0000001725,CUST0213,2024-10-04,ZV-503,32,231000,Bank Transfer,2.0,Completed,
TX_0000005183,CUST0626,2024-12-21,NJ-810,28,417000,Credit Card,13.0,Completed,Responsive and helpful seller
TX_0000007337,CUST0889,2024-06-06,NS-058,23,67000,Bank Transfer,2.0,Completed,
TX_0000000342,CUST0045,2024-05-03,EG-689,2,182000,E-wallet,6.0,Completed,"Defective item, please replace"
TX_0000003702,CUST0442,2025-02-27,YW-616,27,172000,Credit Card,28.0,Refunded,
TX_0000004244,CUST0514,2024-07-12,IR-832,21,308000,Cash,30.0,Refunded,
TX_0000000689,CUST0086,2025-08-30,UF-739,32,415000,Bank Transfer,23.0,Completed,A bit disappointing for this price
TX_0000003433,CUST0415,2025-02-06,AT-354,21,223000,Cash,21.0,Refunded,Fast response from seller
TX_0000005204,CUST0628,2025-03-21,VC-468,26,139000,E-wallet,13.0,Completed,"Poor product, requesting refund"
TX_0000004945,CUST0598,2025-06-07,CB-236,35,415000,Bank Transfer,14.0,Completed,
TX_0000000967,CUST0121,2025-01-13,TB-713,40,284000,E-wallet,23.0,Completed,
TX_0000008005,CUST0972,2025-05-09,EN-644,28,218000,Credit Card,5.0,Completed,
TX_0000007413,CUST0898,2025-02-04,KE-532,30,276000,Credit Card,46.0,Refunded,
TX_0000002204,CUST0269,2024-11-03,FU-873,23,447000,Cash,49.0,Completed,A bit disappointing for this price
TX_0000002714,CUST0329,2025-03-04,GV-848,12,44000,Credit Card,32.0,Completed,
TX_0000004758,CUST0572,2025-07-08,NP-976,17,104000,Bank Transfer,45.0,Cancelled,
TX_0000005099,CUST0616,2024-10-13,UZ-871,26,1728000,Credit Card,8.0,Completed,
TX_0000007227,CUST0876,2024-08-20,QN-099,38,379000,E-wallet,21.0,Completed,Shipping delayed but item is good
TX_0000007503,CUST0909,2025-02-18,ZI-663,8,75000,Cash,33.0,Cancelled,
TX_0000007230,CUST0876,2025-02-14,QP-444,35,492000,Bank Transfer,27.0,Completed,
TX_0000005281,CUST0639,2024-03-11,TG-804,40,167000,Credit Card,49.0,Completed,"Honest seller, item as described"
TX_0000005976,CUST0723,2025-09-20,ZQ-205,17,94000,Cash,27.0,Refunded,
TX_0000003573,CUST0430,2025-03-07,JR-914,10,269000,Debit Card,27.0,Completed,
TX_0000004806,CUST0579,2025-01-26,XF-567,24,203000,E-wallet,22.0,Completed,
TX_0000005300,CUST0643,2025-07-25,MX-027,39,289000,Credit Card,26.0,Completed,
TX_0000001991,CUST0242,2024-02-08,ZD-994,19,342000,Cash,50.0,Completed,
TX_0000004121,CUST0499,2025-09-14,VC-764,39,149000,Credit Card,43.0,Completed,Response was slow but item is good
TX_0000004760,CUST0573,2025-02-18,BO-284,4,498000,Cash,21.0,Cancelled,
TX_0000006726,CUST0815,2024-11-20,PJ-835,22,289000,Credit Card,15.0,Completed,
TX_0000005299,CUST0643,2025-08-30,GX-950,16,359000,Debit Card,41.0,Refunded,
TX_0000007170,CUST0870,2025-03-04,PM-223,24,174000,Bank Transfer,25.0,Completed,
TX_0000004972,CUST0602,2025-08-27,DF-899,19,215000,Debit Card,26.0,Completed,
TX_0000007771,CUST0946,2024-02-12,YB-950,18,476000,Bank Transfer,7.0,Completed,
TX_0000005035,CUST0860,2025-08-31,NC-327,33,317000,E-wallet,,Completed,
TX_0000003601,CUST0432,2025-08-10,KB-049,36,287000,Credit Card,10.0,Completed,
TX_0000006491,CUST0784,2025-03-08,RQ-447,18,469000,Credit Card,11.0,Completed,Premium quality at affordable price
TX_0000007485,CUST0907,2025-03-17,BT-558,17,161000,Credit Card,41.0,Completed,Product matches description
TX_0000008164,CUST0996,2025-02-27,RO-456,17,318000,Bank Transfer,30.0,Completed,
TX_0000008024,CUST0976,2025-09-20,LH-948,28,224000,Debit Card,46.0,Completed,
TX_0000000386,CUST0052,2025-06-19,HU-106,25,182000,Cash,26.0,Completed,"Product meets expectations, will buy again"
TX_0000007158,CUST0868,2025-01-29,AJ-986,24,413000,Debit Card,22.0,Completed,
TX_0000007487,CUST0907,2025-02-22,PC-292,39,287000,Bank Transfer,16.0,Completed,
TX_0000000537,CUST0071,2025-08-23,BI-483,32,378000,E-wallet,21.0,Completed,Quality below expectations
TX_0000006388,CUST0773,2025-07-25,ZJ-147,36,243000,Bank Transfer,28.0,Completed,
TX_0000007652,CUST0930,2025-08-26,JZ-350,9,471000,Debit Card,11.0,Cancelled,
TX_0000005033,CUST0860,2025-08-17,FX-404,30,332000,E-wallet,27.0,Completed,
TX_0000004213,CUST0510,2024-12-21,ZQ-734,20,91000,Credit Card,41.0,Completed,"Premium quality product, excellent"
TX_0000006457,CUST0781,2025-07-01,AE-136,38,236000,E-wallet,29.0,Completed,"Amazing product, highly recommended"
TX_0000003508,CUST0424,2025-09-21,GA-750,29,213000,Debit Card,,Completed,
TX_0000000202,CUST0024,2024-10-03,TB-022,15,258000,Cash,48.0,Completed,
TX_0000001333,CUST0166,2025-02-14,AK-241,12,249000,E-wallet,26.0,Completed,
TX_0000003503,CUST0423,2025-06-23,OR-252,40,335000,Debit Card,5.0,Completed,"Quality matches the price, decent enough"
TX_0000002709,CUST0328,2025-01-01,UF-687,23,45000,Bank Transfer,20.0,Completed,
TX_0000006031,CUST0729,2025-01-13,GP-296,11,190000,Debit Card,11.0,Completed,Very slow shipping
TX_0000005032,CUST0860,2025-08-17,AK-365,15,425000,Cash,15.0,Completed,A bit overpriced in my opinion
TX_0000006515,CUST0786,2024-12-20,YX-775,16,79000,E-wallet,7.0,Completed,
TX_0000004663,CUST0559,2025-06-23,NX-880,21,104000,Cash,14.0,Pending,
TX_0000004022,CUST0484,2025-01-12,KJ-042,19,297000,Debit Card,8.0,Completed,
TX_0000001855,CUST0228,2024-10-30,KY-213,29,212000,Bank Transfer,45.0,Completed,
TX_0000007399,CUST0897,2025-03-03,VW-762,15,107000,Credit Card,38.0,Completed,
TX_0000002873,CUST0353,2025-08-09,LF-326,17,245000,Credit Card,46.0,Completed,"Good quality, competitive price"
TX_0000003031,CUST0371,2024-12-01,ZQ-946,11,369000,Cash,44.0,Completed,"Fast shipping, neat packaging"
TX_0000001206,CUST0150,2025-08-23,WB-207,22,295000,Bank Transfer,17.0,Completed,
TX_0000006564,CUST0794,2025-02-10,HU-907,22,224000,Cash,50.0,Completed,
TX_0000001646,CUST0206,2025-01-24,XW-003,25,283000,Debit Card,4.0,Completed,
TX_0000003418,CUST0413,2025-02-07,CM-689,32,283000,Credit Card,,Completed,
TX_0000003477,CUST0420,2023-12-13,SJ-955,25,94000,Bank Transfer,8.0,Completed,
TX_0000006897,CUST0838,2024-06-09,KI-791,27,293000,Cash,22.0,Completed,Item arrived in perfect condition
TX_0000002862,CUST0351,2025-09-24,SL-571,9,409000,Cash,30.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000001793,CUST0220,2025-02-21,BF-441,34,310000,Cash,32.0,Completed,"Item matches picture, very satisfied"
TX_0000005527,CUST0670,2025-09-23,DZ-545,21,171000,E-wallet,41.0,Completed,
TX_0000003798,CUST0454,2024-10-18,XK-510,35,222000,Credit Card,38.0,Completed,"Good item, express shipping"
TX_0000003369,CUST0407,2024-11-26,QF-911,22,344000,E-wallet,17.0,Completed,
TX_0000003368,CUST0407,2025-03-04,TM-121,19,380000,Debit Card,41.0,Completed,
TX_0000003534,CUST0426,2024-11-21,VZ-179,23,292000,Bank Transfer,39.0,Completed,"Friendly seller, item as ordered"
TX_0000007195,CUST0873,2025-02-11,YJ-804,16,155000,Bank Transfer,45.0,Completed,Slightly defective but still usable
TX_0000005110,CUST0618,2024-11-01,CQ-127,30,367000,Bank Transfer,12.0,Completed,"Product matches photo, good quality"
TX_0000006025,CUST0728,2025-03-21,BT-403,35,209000,Credit Card,46.0,Completed,Slightly disappointed with the finishing
TX_0000003450,CUST0416,2025-09-15,JL-345,40,496000,Cash,41.0,Completed,
TX_0000000604,CUST0074,2025-08-29,PA-396,17,484000,Bank Transfer,1.0,Completed,
TX_0000003057,CUST0373,2024-09-09,YE-506,17,185000,Bank Transfer,28.0,Completed,Bit overpriced but quality is okay
TX_0000007136,CUST0866,2024-12-31,QM-116,6,263000,Cash,27.0,Completed,
TX_0000000127,CUST0016,2025-09-10,RL-544,18,218000,Bank Transfer,39.0,Completed,
TX_0000008041,CUST0979,2025-03-19,TJ-276,15,270000,Debit Card,30.0,Cancelled,
TX_0000003877,CUST0463,2025-05-17,AM-357,29,278000,E-wallet,25.0,Completed,
TX_0000002936,CUST0360,2025-07-17,ZM-968,30,179000,Credit Card,25.0,Completed,
TX_0000005444,CUST0660,2025-03-14,NZ-695,10,2000,E-wallet,31.0,Completed,
TX_0000004452,CUST0539,2024-12-22,DW-470,38,297000,Cash,11.0,Completed,
TX_0000003532,CUST0425,2025-03-20,NV-062,15,223000,Cash,38.0,Refunded,
TX_0000002731,CUST0331,2024-12-07,WD-122,27,252000,Debit Card,1.0,Completed,
TX_0000000828,CUST0104,2025-09-22,OU-483,24,336000,E-wallet,4.0,Completed,"Competitive price, decent quality"
TX_0000001640,CUST0205,2025-03-20,RQ-035,15,290000,Debit Card,15.0,Completed,"Slow shipping, ordinary item"
TX_0000000985,CUST0122,2024-10-06,JR-046,32,238000,Bank Transfer,50.0,Completed,
TX_0000003282,CUST0397,2024-11-25,RV-506,24,26000,Cash,35.0,Completed,
TX_0000008152,CUST0993,2024-10-17,CQ-317,19,245000,Credit Card,49.0,Completed,A bit disappointing for this price
TX_0000002189,CUST0268,2024-11-02,NO-127,25,477000,Credit Card,,Completed,
TX_0000007925,CUST0963,2024-10-11,CL-172,17,262000,Credit Card,23.0,Refunded,Price matches quality
TX_0000002444,CUST0299,2025-02-22,JW-043,1,350000,Credit Card,43.0,Completed,Fast response from seller
TX_0000000363,CUST0049,2024-12-06,QQ-952,24,425000,Debit Card,5.0,Completed,
TX_0000002350,CUST0288,2024-09-30,MF-707,6,120000,E-wallet,17.0,Completed,"Quality item, packaging OK"
TX_0000000346,CUST0046,2025-03-05,SH-179,28,463000,Debit Card,34.0,Completed,
TX_0000000815,CUST0103,2024-11-12,EB-471,21,265000,Debit Card,43.0,Completed,Shipping a bit slow but good item
TX_0000006167,CUST0745,2025-06-25,PW-015,27,303000,Credit Card,18.0,Completed,
TX_0000004808,CUST0579,2024-12-19,SC-199,15,203000,E-wallet,35.0,Refunded,
TX_0000003206,CUST0388,2025-01-21,FZ-398,29,249000,Debit Card,5.0,Completed,
TX_0000006809,CUST0826,2024-11-26,EE-519,38,297000,Debit Card,35.0,Completed,"Safe shipping, nothing damaged"
TX_0000007855,CUST0957,2025-03-01,FF-854,19,158000,Debit Card,11.0,Completed,"Responsive seller, good problem solving"
TX_0000005962,CUST0721,2025-04-17,LD-581,5,273000,Credit Card,16.0,Completed,
TX_0000003326,CUST0404,2024-10-13,JV-338,18,178000,Credit Card,20.0,Completed,
TX_0000004107,CUST0497,2025-09-07,VL-113,16,278000,Credit Card,5.0,Refunded,
TX_0000007338,CUST0890,2025-02-04,BY-663,11,60000,Credit Card,16.0,Cancelled,Poor quality for this price
TX_0000002117,CUST0258,2025-07-20,SL-048,33,426000,Bank Transfer,31.0,Completed,"Packaging not neat, but item is okay"
TX_0000001835,CUST0225,2024-12-24,XR-227,2,31000,Bank Transfer,8.0,Cancelled,"Item matches picture, very satisfied"
TX_0000000794,CUST0100,2024-11-01,KW-584,10,280000,Debit Card,19.0,Refunded,High quality product
TX_0000008115,CUST0987,2025-03-10,SJ-098,19,475000,Credit Card,0.0,Completed,
TX_0000002675,CUST0325,2025-08-25,DV-045,31,368000,Cash,8.0,Completed,
TX_0000000095,CUST0012,2025-01-13,DL-927,15,419000,Cash,6.0,Pending,Friendly and professional service
TX_0000004226,CUST0511,2025-03-26,GJ-182,1,267000,Debit Card,36.0,Completed,"Product not original, very disappointed"
TX_0000003757,CUST0451,2025-09-19,KS-934,21,219000,Cash,41.0,Cancelled,
TX_0000002892,CUST0355,2025-05-29,WD-263,31,311000,Bank Transfer,38.0,Completed,
TX_0000002372,CUST0291,2025-04-19,XB-893,39,309000,Bank Transfer,2.0,Refunded,
TX_0000007070,CUST0858,2024-11-27,ET-733,37,186000,Bank Transfer,50.0,Completed,
TX_0000006788,CUST0823,2024-11-02,LM-055,17,176000,Cash,7.0,Completed,
TX_0000008199,CUST1000,2025-03-27,OA-253,26,396000,Bank Transfer,20.0,Cancelled,
TX_0000003229,CUST0391,2024-11-30,AM-741,27,411000,Debit Card,50.0,Completed,
TX_0000006159,CUST0744,2025-03-26,CO-357,14,393000,Debit Card,50.0,Completed,Expensive price but worth it
TX_0000006360,CUST0770,2024-12-23,TW-044,40,468000,E-wallet,41.0,Completed,High quality product
TX_0000005997,CUST0726,2024-09-24,OC-788,19,373000,Bank Transfer,8.0,Cancelled,
TX_0000006999,CUST0852,2025-01-26,VK-080,31,179000,Debit Card,31.0,Completed,
TX_0000007311,CUST0887,2025-09-14,TT-036,38,451000,Bank Transfer,15.0,Completed,Size doesn't match expectations
TX_0000006029,CUST0729,2024-11-17,FK-666,19,363000,Cash,28.0,Completed,
TX_0000002854,CUST0349,2025-01-16,VM-813,18,120000,Cash,25.0,Completed,
TX_0000007590,CUST0923,2025-03-12,DZ-979,38,228000,Cash,28.0,Completed,A bit expensive but satisfied with result
TX_0000002913,CUST0357,2025-02-23,TV-539,19,167000,Bank Transfer,3.0,Completed,"Quality is okay, affordable price"
TX_0000001866,CUST0228,2025-01-22,QG-388,19,484000,Debit Card,28.0,Pending,
TX_0000005755,CUST0696,2025-01-10,OL-229,19,437000,Debit Card,26.0,Completed,
TX_0000004613,CUST0554,2025-07-21,ON-086,31,243000,E-wallet,10.0,Cancelled,Bit disappointing from the photo
TX_0000001858,CUST0228,2025-01-13,WT-297,40,105000,Credit Card,31.0,Completed,"Friendly seller, item as ordered"
TX_0000002646,CUST0322,2024-10-28,VL-835,24,408000,Cash,9.0,Completed,Very slow shipping
TX_0000002244,CUST0273,2025-09-19,BJ-737,31,358000,Cash,26.0,Completed,Item arrived safely
TX_0000005374,CUST0654,2025-01-28,PG-814,10,230000,Credit Card,28.0,Completed,
TX_0000002337,CUST0287,2025-06-14,WP-155,22,171000,Credit Card,11.0,Completed,A bit expensive but worth the quality
TX_0000000951,CUST0119,2025-02-07,QZ-964,10,177000,E-wallet,,Completed,"Good product, meets expectations"
TX_0000003069,CUST0375,2025-08-13,HB-606,20,3000,Debit Card,39.0,Completed,
TX_0000001121,CUST0137,2024-10-31,CP-315,25,141000,Credit Card,46.0,Completed,
TX_0000002598,CUST0317,2025-08-19,TE-099,19,332000,Credit Card,40.0,Completed,"High quality product, recommended"
TX_0000002205,CUST0269,2025-07-21,GT-413,19,160000,Credit Card,23.0,Completed,
TX_0000000420,CUST0056,2025-08-08,DJ-141,23,144000,Credit Card,4.0,Pending,
TX_0000000923,CUST0117,2024-10-22,UF-893,24,263000,Credit Card,42.0,Completed,
TX_0000001255,CUST0156,2024-09-03,BM-895,25,192000,Bank Transfer,15.0,Completed,
TX_0000000478,CUST0063,2025-09-19,DB-325,28,253000,E-wallet,27.0,Completed,Won't buy here again
TX_0000002036,CUST0250,2025-09-18,OG-060,6,427000,E-wallet,23.0,Completed,
TX_0000007549,CUST0913,2025-02-23,UA-184,7,182000,Credit Card,9.0,Completed,
TX_0000005789,CUST0699,2024-11-09,MU-096,36,181000,Debit Card,1.0,Completed,
TX_0000005743,CUST0627,2024-10-06,BO-373,20,72000,Debit Card,,Completed,
TX_0000005568,CUST0676,2025-03-03,AG-139,17,416000,E-wallet,12.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000006698,CUST0811,2025-08-25,AG-245,35,246000,Debit Card,44.0,Completed,
TX_0000001203,CUST0149,2025-08-19,QK-634,29,183000,Credit Card,49.0,Completed,
TX_0000006535,CUST0791,2024-10-12,ZK-341,30,1158000,Bank Transfer,5.0,Completed,"Quality matches the price, decent enough"
TX_0000002627,CUST0320,2025-06-22,LK-162,8,379000,Bank Transfer,48.0,Completed,
TX_0000005766,CUST0696,2025-02-19,MK-905,40,132000,Debit Card,36.0,Completed,
TX_0000007888,CUST0960,2025-09-05,IU-585,33,219000,E-wallet,28.0,Completed,"Premium quality, very satisfied"
TX_0000001971,CUST0241,2024-10-07,GW-107,19,167000,E-wallet,39.0,Pending,Very slow shipping
TX_0000003111,CUST0380,2025-02-28,JY-008,22,396000,Debit Card,31.0,Pending,
TX_0000004019,CUST0483,2025-07-15,ZN-102,24,209000,E-wallet,14.0,Completed,"Slow shipping, ordinary item"
TX_0000002152,CUST0264,2025-03-28,FM-949,30,222000,E-wallet,34.0,Completed,
TX_0000003688,CUST0441,2025-07-29,CF-422,13,259000,Cash,,Completed,
TX_0000004917,CUST0594,2025-03-24,OV-810,13,244000,E-wallet,13.0,Completed,
TX_0000001998,CUST0244,2025-03-21,WC-447,40,356000,Debit Card,47.0,Cancelled,
TX_0000004034,CUST0485,2025-07-25,TC-894,25,425000,Credit Card,39.0,Completed,"Competitive price, decent quality"
TX_0000008036,CUST0977,2025-01-21,FF-357,16,123000,Credit Card,30.0,Completed,
TX_0000003055,CUST0372,2024-11-03,ZY-214,15,76000,Bank Transfer,27.0,Cancelled,"Poor product, requesting refund"
TX_0000001249,CUST0155,2025-02-18,SD-354,12,217000,Credit Card,40.0,Completed,
TX_0000002193,CUST0268,2025-06-09,GP-696,22,115000,E-wallet,13.0,Completed,
TX_0000002713,CUST0329,2024-11-26,OA-379,22,287000,Debit Card,21.0,Completed,High quality product
TX_0000000993,CUST0122,2025-03-04,GQ-831,28,307000,E-wallet,42.0,Completed,Recommended seller
TX_0000002191,CUST0268,2025-07-09,NA-435,24,206000,Credit Card,47.0,Completed,
TX_0000004671,CUST0561,2025-05-28,HP-878,24,109000,E-wallet,12.0,Completed,Won't buy here again
TX_0000005143,CUST0621,2025-01-30,EQ-681,23,446000,Cash,27.0,Completed,
TX_0000005985,CUST0724,2024-12-13,IJ-259,36,368000,Credit Card,35.0,Completed,"Defective item, please replace"
TX_0000006566,CUST0794,2024-12-03,VJ-723,9,6000,Cash,43.0,Completed,"Quality product, attractive packaging"
TX_0000003763,CUST0451,2025-09-21,ZH-692,1,1700,E-wallet,48.0,Completed,
TX_0000003598,CUST0432,2025-07-31,BW-568,30,134000,E-wallet,37.0,Cancelled,"Friendly seller, item as ordered"
TX_0000004712,CUST0567,2025-03-12,HA-195,32,400000,Debit Card,38.0,Completed,
TX_0000001319,CUST0165,2025-09-21,CU-076,18,140000,E-wallet,16.0,Completed,Quality below expectations
TX_0000001864,CUST0228,2024-11-02,YP-161,19,451000,Cash,23.0,Completed,
TX_0000002344,CUST0287,2025-06-16,AB-759,18,102000,E-wallet,2.0,Completed,Very slow shipping
TX_0000002450,CUST0299,2024-11-10,VO-861,40,425000,Credit Card,49.0,Completed,"Cheap price, decent quality"
TX_0000002137,CUST0262,2024-10-02,PS-205,16,118000,Debit Card,6.0,Completed,A bit expensive but satisfied with result
TX_0000001066,CUST0130,2024-12-09,UD-818,12,398000,Debit Card,46.0,Completed,
TX_0000005869,CUST0708,2024-10-07,YW-312,30,184000,E-wallet,28.0,Pending,
TX_0000008136,CUST0991,2025-05-20,AV-150,23,175000,Debit Card,49.0,Completed,
TX_0000004228,CUST0512,2025-08-20,IZ-428,18,275000,Credit Card,47.0,Completed,
TX_0000002622,CUST0319,2024-11-04,JF-725,32,1970000,E-wallet,12.0,Cancelled,"Cheap price, decent quality"
TX_0000000078,CUST0011,2024-12-29,CE-410,15,360000,Cash,29.0,Completed,Product matches description
TX_0000002899,CUST0356,2025-03-21,AN-155,38,328000,E-wallet,25.0,Completed,
TX_0000006149,CUST0743,2025-06-01,XO-829,15,10000,Cash,15.0,Completed,Price matches quality
TX_0000004821,CUST0580,2024-04-11,MG-154,2,486000,Cash,31.0,Completed,"Packaging not neat, but item is okay"
TX_0000001315,CUST0164,2025-01-30,PP-603,38,435000,Debit Card,7.0,Completed,Slightly disappointed with the finishing
